model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high
M3_lagged_main_model,fixed_effects,inflation_gdp_deflator_pct_lag1,0.09999895890049135,0.03421600781846573,2.922578210498415,0.0047499847497713965,0.03168449513154857,0.1683134226694341
M3_lagged_main_model,fixed_effects,trade_pct_gdp_lag1,-0.021950764988643512,0.044589479232362485,-0.4922857446765586,0.6241509588692331,-0.11097653268359148,0.06707500270630445
M3_lagged_main_model,fixed_effects,ln_gdppc_lag1,0.7934007726236818,2.2106146534058793,0.358905054483962,0.720811735626389,-3.6202337883810936,5.207035333628457
M3_lagged_main_model,fixed_effects,xr_dep_pct_lag1,-0.0007344046440459153,0.1044053974175012,-0.007034163579773022,0.9944088145474641,-0.20918650627440435,0.2077176969863125
M3_lagged_main_model,fixed_effects_driscoll_kraay,Intercept,-5.018919662956976,27.43453840627884,-0.1829416478102039,0.8554046194481058,-59.79374289531396,49.75590356940001
M3_lagged_main_model,fixed_effects_driscoll_kraay,broad_money_pct_gdp_lag1,0.056516466522606716,0.06161514549981715,0.9172495831041158,0.3623515884135544,-0.06650214065089785,0.17953507369611127
M3_lagged_main_model,fixed_effects_driscoll_kraay,deposit_interest_rate_pct_lag1,-0.02413543465222104,0.4671950615948038,-0.05166029488803457,0.9589554131757616,-0.9569204713426398,0.9086496020381978
M3_lagged_main_model,fixed_effects_driscoll_kraay,inflation_gdp_deflator_pct_lag1,0.09999895890049135,0.05484242980226879,1.8233867328824016,0.07277347250723731,-0.009497485091608374,0.20949540289259105
M3_lagged_main_model,fixed_effects_driscoll_kraay,trade_pct_gdp_lag1,-0.021950764988643512,0.029175259424997678,-0.7523760001200147,0.4545000301922706,-0.08020104987029694,0.036299519893009925
M3_lagged_main_model,fixed_effects_driscoll_kraay,ln_gdppc_lag1,0.7934007726236818,3.0340700452257297,0.26149718391377946,0.7945234485233075,-5.264315524283041,6.851117069530404
M3_lagged_main_model,fixed_effects_driscoll_kraay,xr_dep_pct_lag1,-0.0007344046440459153,0.1090994756197708,-0.006731513968091225,0.9946493752846766,-0.2185585357928355,0.21708972650474365
M3_lagged_main_model,random_effects,Intercept,-12.915461543131714,5.912917150211502,-2.1842791324532147,0.031728817623407846,-24.673945748068768,-1.1569773381946629
M3_lagged_main_model,random_effects,broad_money_pct_gdp_lag1,-0.04374709090255607,0.01346805962452215,-3.2482103675055733,0.0016703220517619854,-0.07052980446728604,-0.016964377337826086
M3_lagged_main_model,random_effects,deposit_interest_rate_pct_lag1,0.35784723361754495,0.1921202800140883,1.8626208206197898,0.06601138063733991,-0.024205012440551066,0.739899479675641
M3_lagged_main_model,random_effects,inflation_gdp_deflator_pct_lag1,-0.03762474905739179,0.057456981153826615,-0.6548333779782302,0.5143641990262768,-0.15188425721513252,0.07663475910034892
